Posicao,Quartos,Vagas,DistIpanema,DistPraia,DistFavela,RendaMedia,RendaMovel,RendaMovelRua,Vu2009,Mes,Idade,Tipologia,AreaConstruida,VAL_UNIT,X,Y,lat,lng
1,3.0,0.01,1972,129,768,1395924,1682978,1539451,2450,864,70.0,1,117,9829,685943.28,7458478.63,-22.971560711526138,-43.18618407105888
1,2.0,0.01,2220,33,719,1524600,952641,1238621,4100,920,69.0,1,65,23077,686216.0,7458618.73,-22.9702652576857,-43.183541715159095
1,2.0,0.01,1118,298,121,969501,961699,965600,1750,525,64.0,1,60,6333,685370.55,7457774.7,-22.977980373615807,-43.191684128726386
1,4.0,1.0,1674,267,500,1207360,1204380,1205870,2500,509,65.0,1,194,6186,685631.93,7458280.39,-22.97338537766826,-43.1891961657866
1,3.0,1.0,1809,423,429,1124331,1123898,1124115,2200,825,67.0,1,143,6993,685547.54,7458443.91,-22.971918379213573,-43.190038722591694
1,4.0,0.01,1200,94,234,1189386,1211957,1200672,2500,425,66.0,1,166,5120,685590.05,7457791.45,-22.97780466019205,-43.18954571495266
1,3.0,0.01,1550,97,568,1447740,1137727,1292734,2700,425,66.0,1,104,6250,685729.54,7458111.77,-22.974896941749797,-43.18822406570864
1,3.0,0.01,2785,148,781,1083455,901230,992343,2000,425,65.0,1,152,2632,686611.92,7459039.78,-22.966419280628052,-43.17973210009463
1,4.0,1.0,2401,100,647,1194735,1397336,1296036,2500,509,59.0,1,160,5813,686305.46,7458775.36,-22.968841044242613,-43.18268831977928
1,3.0,0.01,1793,225,604,1406617,1346900,1376759,2500,930,67.0,1,157,9554,685737.09,7458369.72,-22.972567085019907,-43.188181500056814
1,3.0,1.0,2039,118,730,1447740,1779675,1613708,2700,405,64.0,1,155,4129,686001.61,7458525.65,-22.971129651221037,-43.18562096923613
0,4.0,1.0,2039,118,730,1447740,1779675,1613708,2700,525,64.0,1,208,5529,686001.61,7458525.65,-22.971129651221037,-43.18562096923613
1,3.0,0.01,2039,118,730,1447740,1779675,1613708,2700,554,64.0,1,142,4577,686001.61,7458525.65,-22.971129651221037,-43.18562096923613
1,3.0,0.01,2835,258,705,1688716,1684604,1686660,2200,830,68.0,1,80,11125,686554.22,7459133.09,-22.9655832630618,-43.18030598242677
0,2.0,0.01,436,215,556,1308645,1551893,1430269,2100,920,75.0,1,58,11552,685430.89,7456996.59,-22.984999156184074,-43.19100216408781
1,3.0,1.0,2209,71,688,1447740,1774652,1611196,2700,930,68.0,1,180,6944,686172.17,7458629.69,-22.97017120571713,-43.183970414914455
1,3.0,1.0,1382,40,419,1524600,637610,1081105,4100,573,59.0,1,205,7317,685704.79,7457939.21,-22.97645773785543,-43.18844463297558
0,1.0,0.01,2929,303,744,1124331,1411126,1267729,2100,525,63.0,1,40,6250,686600.69,7459215.29,-22.964835877299844,-43.179862817073115
1,3.0,0.01,3292,112,361,1083455,1070213,1076834,2000,525,64.0,1,107,4065,687140.79,7459287.57,-22.96412262386486,-43.174605405823094
0,3.0,0.01,3292,112,361,1083455,1070213,1076834,2000,525,64.0,1,101,4950,687140.79,7459287.57,-22.96412262386486,-43.174605405823094
1,3.0,1.0,1765,33,770,1524600,2922751,2223676,4100,525,64.0,1,232,7328,685901.43,7458270.02,-22.97344891306861,-43.186567010562754
1,4.0,1.0,1307,353,295,1476163,1551505,1513834,2450,864,61.0,1,366,10383,685377.27,7457966.95,-22.976243809319566,-43.191641704603654
0,2.0,0.01,1342,130,354,1476163,1464272,1470218,2450,484,62.0,1,78,5897,685606.64,7457937.01,-22.976488556826876,-43.18940145530101
1,3.0,1.0,583,106,440,1083455,1811563,1447509,2200,801,65.0,1,202,6832,685509.11,7457123.81,-22.98384176971352,-43.190254678050835
1,4.0,1.0,583,106,440,1083455,1811563,1447509,2200,918,66.0,1,202,8416,685509.11,7457123.81,-22.98384176971352,-43.190254678050835
1,3.0,1.0,2169,35,730,1524600,820551,1172576,4100,425,63.0,1,84,5357,686174.57,7458583.47,-22.970588253727986,-43.18394143636635
1,3.0,1.0,2169,35,730,1524600,820551,1172576,4100,405,63.0,1,151,4967,686174.57,7458583.47,-22.970588253727986,-43.18394143636635
0,3.0,1.0,3302,303,457,1031529,1054013,1042771,2200,918,69.0,1,243,6831,686974.85,7459421.09,-22.962935737966443,-43.17623954527064
1,3.0,0.01,1684,90,677,1447740,1005190,1226465,2700,554,64.0,1,126,4127,685802.88,7458226.41,-22.973853674797873,-43.18752272363815
1,3.0,0.01,1924,87,824,1395924,1739509,1567717,2700,385,63.0,1,117,4188,685952.86,7458422.1,-22.972070046007524,-43.186083844389756
1,3.0,1.0,420,325,426,1566345,1620842,1593594,2700,862,67.0,1,172,11047,685298.2875,7457067.288,-22.984375611642186,-43.19230378668135
1,4.0,1.0,420,325,426,1566345,1620842,1593594,2700,862,67.0,1,172,11279,685298.2875,7457067.288,-22.984375611642186,-43.19230378668135
0,3.0,1.0,719,529,107,1159555,1071682,1115619,1150,842,63.0,1,146,6027,685062.0,7457400.08,-22.98139716338449,-43.19464797078598
1,3.0,0.01,1342,114,358,1476163,1386871,1431517,2450,930,63.0,1,140,11429,685621.49,7457931.51,-22.97653655882413,-43.18925598704241
1,3.0,0.01,1800,246,589,1406617,1305146,1355882,2500,509,63.0,1,155,4452,685720.5201,7458383.28,-22.97244650251385,-43.188344705199384
0,2.0,0.01,644,417,191,1215942,1255752,1235847,2350,385,64.0,1,64,4297,685172.8401,7457326.87,-22.98204583428165,-43.19355830568305
1,3.0,0.01,1938,339,614,1274074,1229593,1251834,2450,904,63.0,1,123,7724,685714.9,7458531.07,-22.9711127431282,-43.188417295586994
1,3.0,1.0,2049,345,614,1395924,963858,1179891,2350,445,60.0,1,126,4206,685784.25,7458624.75,-22.97025916976536,-43.187752351460944
1,1.0,0.01,2992,463,624,1697312,1776173,1736743,2400,573,61.0,1,48,6042,686500.19,7459341.69,-22.96370588870461,-43.18085800333377
1,1.0,0.01,2992,463,624,1697312,1776173,1736743,2400,918,64.0,1,48,16250,686500.19,7459341.69,-22.96370588870461,-43.18085800333377
1,1.0,0.01,2992,463,624,1697312,1776173,1736743,2400,445,61.0,1,48,3125,686500.19,7459341.69,-22.96370588870461,-43.18085800333377
1,3.0,0.01,2716,123,759,1774855,1758054,1766455,2500,484,69.0,1,110,4227,686570.93,7458984.47,-22.96692326532469,-43.180125086872295
0,4.0,0.01,2898,76,781,1171749,1501522,1336636,2600,825,64.0,1,135,8148,686786.83,7459059.39,-22.966222600467148,-43.178029014577
1,3.0,0.01,2898,76,781,1171749,1501522,1336636,2600,573,61.0,1,135,8148,686786.83,7459059.39,-22.966222600467148,-43.178029014577
1,3.0,0.01,2157,147,645,1165764,1644298,1405031,2350,800,60.0,1,107,10093,686060.0401,7458629.01,-22.97018988840053,-43.18506368849528
1,3.0,0.01,2157,147,645,1165764,1644298,1405031,2350,801,60.0,1,107,8692,686060.0401,7458629.01,-22.97018988840053,-43.18506368849528
1,3.0,0.01,2157,147,645,1165764,1644298,1405031,2350,405,58.0,1,105,5143,686060.0401,7458629.01,-22.97018988840053,-43.18506368849528
1,3.0,0.01,2157,147,645,1165764,1644298,1405031,2350,509,58.0,1,105,5714,686060.0401,7458629.01,-22.97018988840053,-43.18506368849528
1,3.0,0.01,1355,168,360,1083455,1179858,1131657,2200,930,69.0,1,120,7083,685575.57,7457962.3,-22.976263681713547,-43.18970746995282
1,3.0,1.0,1896,254,653,1274074,1105922,1189998,2450,484,62.0,1,165,3939,685772.69,7458467.13,-22.971683601485488,-43.18784609375555
1,4.0,1.0,771,175,155,1215942,1275821,1245882,2450,573,60.0,1,203,5911,685416.45,7457398.76,-22.98136959817081,-43.191191342152926
0,1.0,0.01,1233,182,237,1083455,1048569,1066012,2200,554,62.0,1,33,6061,685517.09,7457853.85,-22.97724939396491,-43.19026468022965
1,1.0,0.01,1233,182,237,1083455,1048569,1066012,2200,801,64.0,1,39,11282,685517.09,7457853.85,-22.97724939396491,-43.19026468022965
0,0.01,0.01,1233,182,237,1083455,1048569,1066012,2200,554,62.0,1,23,10000,685517.09,7457853.85,-22.97724939396491,-43.19026468022965
0,0.01,0.01,1233,182,237,1083455,1048569,1066012,2200,445,62.0,1,23,5652,685517.09,7457853.85,-22.97724939396491,-43.19026468022965
0,1.0,0.01,1233,182,237,1083455,1048569,1066012,2200,567,62.0,1,23,6522,685517.09,7457853.85,-22.97724939396491,-43.19026468022965
0,1.0,0.01,1233,182,237,1083455,1048569,1066012,2200,904,65.0,1,27,15556,685517.09,7457853.85,-22.97724939396491,-43.19026468022965
0,1.0,0.01,1610,553,174,1496791,1170498,1333645,2500,405,68.0,1,41,5366,685303.12,7458284.02,-22.973389260948476,-43.192402847684974
1,2.0,1.0,2333,772,241,1395924,2392517,1894221,1550,904,68.0,1,56,14911,685531.8693,7458981.9410000015,-22.967062271911946,-43.19025621546459
0,2.0,0.01,1821,421,439,1124331,1234690,1179511,2200,842,68.0,1,50,12500,685555.61,7458454.13,-22.971825203333825,-43.189961261530016
0,2.0,0.01,1342,130,354,1476163,1464272,1470218,2450,801,64.0,1,64,14531,685606.64,7457937.01,-22.976488556826876,-43.18940145530101
1,3.0,0.01,2547,182,597,1083455,1403464,1243460,2000,940,64.0,1,109,8716,686356.8401,7458913.91,-22.967584334879014,-43.18220405952205
0,0.01,0.01,3004,35,653,1524600,1227368,1375984,4100,385,62.0,1,40,6750,686924.18,7459090.94,-22.965922316711897,-43.176693608415185
1,3.0,1.0,523,302,357,1566345,1728575,1647460,2700,825,62.0,1,80,10875,685298.5954,7457177.853999998,-22.983377283107263,-43.19231407165442
1,3.0,1.0,2581,217,576,1083455,1403464,1243460,2000,567,60.0,1,119,4958,686356.39,7458953.6,-22.96722602776805,-43.18221324091916
0,2.0,0.01,2581,217,576,1083455,1403464,1243460,2000,930,63.0,1,93,8118,686356.39,7458953.6,-22.96722602776805,-43.18221324091916
0,3.0,1.0,2604,474,292,1472861,1259917,1366389,2300,862,65.0,1,190,9737,686110.49,7459095.55,-22.965971892063045,-43.184628025331726
1,0.01,0.01,708,566,67,1159555,1146119,1152837,1150,484,62.0,1,36,3333,685024.81,7457384.77,-22.98153953510292,-43.195008797879616
0,2.0,0.01,512,139,525,1574775,2004241,1789508,2600,360,61.0,1,80,4775,685499.27,7457035.35,-22.984641567006932,-43.190339993176615
1,2.0,0.01,1634,178,573,1083455,1352083,1217769,2200,484,60.0,1,136,3676,685696.13,7458215.48,-22.97396428082984,-43.188562335522576
1,2.0,0.01,3001,211,730,861109,1008135,934622,2000,904,66.0,1,55,11273,686762.7601,7459200.47,-22.96495150559728,-43.178280778671464
1,3.0,0.01,650,175,288,1140573,964450,1052512,2450,918,62.0,1,101,8911,685416.61,7457265.51,-22.982572686654812,-43.19117375972351
1,1.0,0.01,650,175,288,1140573,964450,1052512,2450,425,59.0,1,67,4776,685416.61,7457265.51,-22.982572686654812,-43.19117375972351
0,1.0,0.01,2773,254,658,1038910,1044936,1041923,2350,525,65.0,1,42,7024,686498.9201,7459093.48,-22.965947096296283,-43.18084039476676
1,1.0,0.01,3300,95,347,948250,1050853,999552,2100,904,64.0,1,60,11667,687164.54,7459280.16,-22.96418685707604,-43.174372937582156
0,3.0,1.0,3325,376,495,1124331,1294715,1209523,1950,920,64.0,1,113,7522,686928.32,7459478.53,-22.96242234505497,-43.176700178977185
1,1.0,0.01,2852,275,703,498256,498256,498256,2300,825,71.0,1,30,15333,686554.22,7459153.39,-22.965399976297952,-43.180308436034295
1,3.0,1.0,3229,256,504,1081057,1142216,1111637,2100,445,62.0,1,156,3173,686944.8,7459352.31,-22.963560120421924,-43.17652421009799
1,2.0,0.01,1316,110,335,1476163,987655,1231909,2450,801,60.0,1,76,10526,685615.81,7457906.28,-22.976764992775106,-43.189308338245525
0,0.01,0.01,3300,95,347,948250,1050853,999552,2100,405,61.0,1,34,4118,687164.54,7459280.16,-22.96418685707604,-43.174372937582156
1,0.01,0.01,3300,95,347,948250,1050853,999552,2100,445,61.0,1,37,6757,687164.54,7459280.16,-22.96418685707604,-43.174372937582156
1,3.0,0.01,3434,394,390,1124331,863986,994159,1950,484,61.0,1,80,5400,687025.85,7459545.44,-22.96180726599563,-43.175757348827794
0,1.0,0.01,1907,279,640,1274074,1219880,1246977,2450,425,61.0,1,49,3673,685754.99,7458484.1,-22.971532356768993,-43.188020728088134
1,1.0,0.01,3300,95,347,948250,1050853,999552,2100,862,64.0,1,51,11961,687164.54,7459280.16,-22.96418685707604,-43.174372937582156
1,1.0,0.01,3300,95,347,948250,1050853,999552,2100,405,61.0,1,60,4167,687164.54,7459280.16,-22.96418685707604,-43.174372937582156
1,2.0,0.01,840,38,202,1215942,852921,1034432,2700,360,61.0,1,57,5263,685554.73,7457407.14,-22.981278511682696,-43.18984389521983
0,2.0,0.01,756,104,215,1083455,1077516,1080486,2200,862,64.0,1,84,10238,685485.28,7457349.81,-22.98180388867707,-43.1905142495102
1,4.0,1.0,909,122,76,1159555,920264,1039910,1900,554,61.0,1,278,4676,685484.42,7457519.33,-22.980273398979467,-43.19054302565065
1,4.0,1.0,909,122,76,1159555,920264,1039910,1900,595,61.0,1,278,4317,685484.42,7457519.33,-22.980273398979467,-43.19054302565065
0,2.0,0.01,764,107,205,1083455,972485,1027970,2200,864,63.0,1,95,8342,685483.31,7457360.02,-22.981711922965783,-43.19053468837365
1,1.0,0.01,1691,323,451,1221509,1403872,1312691,2500,918,64.0,1,54,11111,685585.1,7458311.85,-22.973106552089448,-43.189656591891115
1,1.0,0.01,638,114,347,1083455,1176135,1129795,2200,425,61.0,1,63,7143,685483.78,7457213.32,-22.983036415561976,-43.19051245889713
0,1.0,0.01,638,114,347,1083455,1176135,1129795,2200,930,64.0,1,45,12222,685483.78,7457213.32,-22.983036415561976,-43.19051245889713
0,2.0,0.01,638,114,347,1083455,1176135,1129795,2200,930,64.0,1,77,11169,685483.78,7457213.32,-22.983036415561976,-43.19051245889713
1,2.0,0.01,638,114,347,1083455,1176135,1129795,2200,405,61.0,1,77,5844,685483.78,7457213.32,-22.983036415561976,-43.19051245889713
1,4.0,1.0,1312,597,246,1782313,1788574,1785444,2800,554,60.0,1,220,4773,685126.66,7457995.53,-22.976013672919173,-43.194088901762
1,3.0,1.0,424,264,506,1574775,1244607,1409691,2800,830,63.0,1,110,8636,685370.11,7457031.29,-22.98469262958356,-43.19159905624479
0,3.0,0.01,1316,441,283,1476163,1798737,1637450,2400,920,59.0,1,92,9674,685290.94,7457989.76,-22.97604747803462,-43.192486271743185
0,3.0,0.01,2219,106,655,1447740,1755478,1601609,2700,842,63.0,1,118,10339,686147.29,7458654.29,-22.969951878074184,-43.18421598222043
1,4.0,1.0,2219,106,655,1447740,1755478,1601609,2700,904,63.0,1,266,9211,686147.29,7458654.29,-22.969951878074184,-43.18421598222043
1,2.0,1.0,2561,425,331,1194735,1300839,1247787,2500,425,63.0,1,105,2667,686122.45,7459043.9,-22.966436898444034,-43.18450518083109
0,1.0,0.01,3246,224,464,1081057,1142216,1111637,2100,792,63.0,1,40,12625,686992.02,7459340.52,-22.963661266330575,-43.176062373905104
1,1.0,0.01,3246,224,464,1081057,1142216,1111637,2100,484,61.0,1,40,5000,686992.02,7459340.52,-22.963661266330575,-43.176062373905104
1,2.0,0.01,2978,211,756,861109,772893,817001,2000,862,66.0,1,55,10236,686739.7124,7459187.938999998,-22.965067233010146,-43.17850398659505
0,3.0,0.01,3464,200,201,807780,633669,720725,2200,509,62.0,1,120,3583,687239.14,7459429.28,-22.962832080253936,-43.17366365253701
1,2.0,0.01,2612,888,89,986211,958109,972160,2100,385,59.0,1,60,3000,685635.95,7459246.03,-22.964666218256912,-43.18927312969636
0,3.0,1.0,1685,437,331,1124331,1102941,1113636,2200,509,60.0,1,100,5200,685465.27,7458335.13,-22.9729097217497,-43.190827857054565
0,2.0,0.01,1685,437,331,1124331,1102941,1113636,2200,509,60.0,1,83,3133,685465.27,7458335.13,-22.9729097217497,-43.190827857054565
0,3.0,0.01,2115,226,617,1083455,663500,873478,2000,405,61.0,1,135,2037,685950.88,7458631.46,-22.970179971067907,-43.18612838218967
1,1.0,0.01,2976,182,742,861109,772893,817001,2000,385,64.0,1,30,4500,686765.2071,7459168.623,-22.965238774196735,-43.178253065949754
1,1.0,0.01,2976,182,742,861109,772893,817001,2000,930,67.0,1,30,15333,686765.2071,7459168.623,-22.965238774196735,-43.178253065949754
1,1.0,0.01,2976,182,742,861109,772893,817001,2000,509,64.0,1,30,4300,686765.2071,7459168.623,-22.965238774196735,-43.178253065949754
1,2.0,1.0,800,309,69,1159555,1224716,1192136,990,573,60.0,1,80,6250,685288.69,7457467.93,-22.98075930620786,-43.19244552226115
1,3.0,0.01,800,309,69,1159555,1224716,1192136,990,360,60.0,1,85,5118,685288.69,7457467.93,-22.98075930620786,-43.19244552226115
0,4.0,0.01,714,145,232,1083455,1286448,1184952,2200,425,60.0,1,123,3496,685444.8448,7457323.825,-22.98204301547834,-43.19090543497349
0,3.0,0.01,714,145,232,1083455,1286448,1184952,2200,509,60.0,1,123,4065,685444.8448,7457323.825,-22.98204301547834,-43.19090543497349
0,3.0,0.01,714,145,232,1083455,1286448,1184952,2200,405,60.0,1,123,3789,685444.8448,7457323.825,-22.98204301547834,-43.19090543497349
0,3.0,1.0,1717,308,478,1207360,1126579,1166970,2500,904,61.0,1,118,6356,685612.09,7458331.47,-22.97292639310089,-43.18939577199801
1,3.0,1.0,697,41,349,1524600,981332,1252966,4100,509,61.0,1,146,10479,685555.03,7457233.62,-22.98284517877341,-43.189820089771224
1,3.0,1.0,1166,149,181,1083455,991346,1037401,2200,801,61.0,1,140,8214,685527.7,7457779.18,-22.97792240148299,-43.190152236993036
1,1.0,0.01,2260,193,569,1083455,720051,901753,2000,825,63.0,1,47,8617,686096.18,7458725.43,-22.969315277906407,-43.18472292387121
1,1.0,0.01,2260,193,569,1083455,720051,901753,2000,425,60.0,1,35,4714,686096.18,7458725.43,-22.969315277906407,-43.18472292387121
0,1.0,0.01,2260,193,569,1083455,720051,901753,2000,830,63.0,1,42,10476,686096.18,7458725.43,-22.969315277906407,-43.18472292387121
0,1.0,0.01,2260,193,569,1083455,720051,901753,2000,554,60.0,1,40,7375,686096.18,7458725.43,-22.969315277906407,-43.18472292387121
1,1.0,0.01,1772,176,638,1083455,831310,957383,2000,425,60.0,1,56,3750,685772.03,7458334.48,-22.972881363385053,-43.18783655743208
1,2.0,0.01,3232,316,545,1007098,1159966,1083532,2300,792,52.0,1,65,5692,686890.86,7459392.2,-22.96320601590204,-43.17705496961207
1,2.0,0.01,3232,316,545,1007098,1159966,1083532,2300,567,52.0,1,117,3846,686890.86,7459392.2,-22.96320601590204,-43.17705496961207
1,3.0,0.01,1707,436,345,1124331,1089898,1107115,2200,830,62.0,1,97,8505,685478.39,7458354.0,-22.972737882768666,-43.190702192172175
1,1.0,0.01,2686,287,557,1582780,985624,1284202,2450,425,60.0,1,29,7586,686383.66,7459058.13,-22.966279181452407,-43.18195996650782
0,1.0,0.01,1084,33,182,1524600,1115589,1320095,4100,425,58.0,1,68,5147,685610.73,7457654.45,-22.979039316608286,-43.189327569624794
1,4.0,1.0,1084,33,182,1524600,1115589,1320095,4100,484,58.0,1,236,8475,685610.73,7457654.45,-22.979039316608286,-43.189327569624794
0,1.0,0.01,3364,151,292,1083455,764081,923768,2000,920,62.0,1,34,15294,687182.05,7459347.17,-22.963579862840852,-43.174210335506544
1,1.0,0.01,3364,151,292,1083455,764081,923768,2000,801,61.0,1,42,9048,687182.05,7459347.17,-22.963579862840852,-43.174210335506544
1,1.0,0.01,3364,151,292,1083455,764081,923768,2000,825,62.0,1,44,10227,687182.05,7459347.17,-22.963579862840852,-43.174210335506544
1,1.0,0.01,3364,151,292,1083455,764081,923768,2000,800,61.0,1,44,12159,687182.05,7459347.17,-22.963579862840852,-43.174210335506544
0,0.01,0.01,2134,448,514,1395924,1187405,1291665,2300,918,69.0,1,25,17600,685739.03,7458728.69,-22.969325750539703,-43.18820579458925
0,2.0,0.01,833,199,85,1159555,1367048,1263302,1500,864,62.0,1,71,10141,685400.4165,7457470.487000002,-22.980723766879954,-43.191356318330776
0,2.0,0.01,1003,202,15,1083455,835101,959278,2200,904,62.0,1,70,5714,685430.0401,7457639.7,-22.97919264955412,-43.191087786813114
0,2.0,0.01,1003,202,15,1083455,835101,959278,2200,385,59.0,1,70,3214,685430.0401,7457639.7,-22.97919264955412,-43.191087786813114
1,3.0,0.01,2470,293,452,1194735,1205488,1200112,2500,425,61.0,1,118,4237,686175.75,7458920.26,-22.96754727209105,-43.18397056290164
1,1.0,0.01,1342,284,345,1221509,1139292,1180401,2500,930,63.0,1,32,17813,685459.75,7457984.54,-22.976075795808107,-43.190839535085935
1,1.0,0.01,1342,284,345,1221509,1139292,1180401,2500,554,60.0,1,32,4375,685459.75,7457984.54,-22.976075795808107,-43.190839535085935
0,1.0,0.01,2582,474,283,1472861,1316518,1394690,2300,509,59.0,1,47,4255,686089.27,7459080.11,-22.966113671702328,-43.18483306920909
1,3.0,0.01,739,464,93,1159555,950677,1055116,990,864,61.0,1,220,7955,685128.15,7457422.77,-22.98118493345081,-43.194005622944296
1,3.0,0.01,3054,238,687,1278457,1368037,1323247,2100,554,64.0,1,110,5636,686789.3,7459245.87,-22.96453861521925,-43.17802749849544
0,3.0,0.01,854,151,85,1083455,1043845,1063650,2200,904,64.0,1,163,5521,685448.8714,7457474.6329999985,-22.980680930088237,-43.190884304761646
1,3.0,0.01,425,242,536,1574775,1206634,1390705,2800,904,62.0,1,104,8077,685398.45,7457010.82,-22.98487429206868,-43.19132022667284
1,2.0,0.01,425,242,536,1574775,1206634,1390705,2800,904,62.0,1,78,10897,685398.45,7457010.82,-22.98487429206868,-43.19132022667284
1,2.0,0.01,425,242,536,1574775,1206634,1390705,2800,405,59.0,1,73,4589,685398.45,7457010.82,-22.98487429206868,-43.19132022667284
0,3.0,0.01,425,242,536,1574775,1206634,1390705,2800,484,59.0,1,91,4945,685398.45,7457010.82,-22.98487429206868,-43.19132022667284
0,3.0,0.01,1616,210,534,1083455,1457233,1270344,2200,360,59.0,1,90,4444,685656.13,7458211.11,-22.974008201963876,-43.18895185318043
1,2.0,0.01,1933,185,743,1083455,1082974,1083215,2000,484,59.0,1,70,6000,685863.33,7458471.18,-22.971636910736255,-43.186962758465455
1,2.0,0.01,1933,185,743,1083455,1082974,1083215,2000,425,59.0,1,70,5000,685863.33,7458471.18,-22.971636910736255,-43.186962758465455
