Posicao;Quartos;Vagas;DistIpanema;DistPraia;DistFavela;RendaMedia;RendaMovel;RendaMovelRua;Vu2009;Mes;Idade;Tipologia;AreaConstruida;VAL_UNIT;X;Y
0;2;1;3303;372;515;1124331;1345878;1235105;1950;554;42;1;65;7000;686909.1315;7459464.745
0;1;1;3303;372;515;1124331;1345878;1235105;1950;904;45;1;41;10976;686909.1315;7459464.745
1;1;0.01;2796;268;663;1038910;1146214;1092562;2350;930;61;1;74;12770;686507.74;7459115.67
1;2;1;2796;268;663;1038910;1146214;1092562;2350;509;58;1;69;6087;686507.74;7459115.67
1;3;1;1415;475;270;1259839;1398392;1329116;2400;425;43;1;128;3398;685294.88;7458088.9
1;3;1;1580;126;593;1203742;973231;1088487;2600;425;41;1;123;5163;685717.82;7458149.3
0;3;0.01;1580;126;593;1203742;973231;1088487;2600;930;44;1;123;9715;685717.82;7458149.3
1;3;1;1580;126;593;1203742;973231;1088487;2600;830;44;1;123;13171;685717.82;7458149.3
1;3;0.01;1836;509;373;1369604;1228631;1299118;2600;918;46;1;80;16000;685472.46;7458486.97
1;2;0.01;1836;509;373;1369604;1228631;1299118;2600;360;43;1;80;6000;685472.46;7458486.97
1;1;0.01;2637;1014;123;1165764;1264279;1215022;2150;385;37;1;55;4000;685501.87;7459294.09
0;1;0.01;2637;1014;123;1165764;1264279;1215022;2150;930;40;1;59;10169;685501.87;7459294.09
0;1;0.01;2637;1014;123;1165764;1264279;1215022;2150;405;37;1;57;5088;685501.87;7459294.09
1;1;0.01;2637;1014;123;1165764;1264279;1215022;2150;405;37;1;58;4517;685501.87;7459294.09
1;4;2;898;34;173;1524600;1319327;1421964;4100;525;40;1;362;6630;685566.31;7457466.82
0;2;0.01;2550;840;148;1165764;925027;1045396;2150;509;38;1;76;4605;685637.69;7459182.29
1;2;1;1396;373;363;1259839;1102189;1181014;2400;930;47;1;69;13768;685390.98;7458054.32
1;3;0.01;3378;438;477;1031529;1248370;1139950;2300;904;44;1;140;9143;686922.56;7459545.65
0;1;0.01;3515;287;209;807780;859788;833784;2200;918;44;1;36;12222;687213.46;7459512.58
0;0.01;0.01;3515;287;209;807780;859788;833784;2200;864;44;1;36;10972;687213.46;7459512.58
1;3;0.01;2676;978;68;986211;958109;972160;2100;405;43;1;80;4000;685584.24;7459320.87
1;1;0.01;2331;818;186;1395924;1786680;1591302;1550;595;41;1;45;8444;685476.2801;7458988.66
0;1;0.01;2331;818;186;1395924;1786680;1591302;1550;864;44;1;38;13158;685476.2801;7458988.66
1;1;0.01;2638;972;109;1165764;1239082;1202423;2150;918;44;1;31;15000;685556.126;7459286.518
1;1;0.01;2638;972;109;1165764;1239082;1202423;2150;918;44;1;33;15606;685556.126;7459286.518
1;0.01;0.01;2638;972;109;1165764;1239082;1202423;2150;445;41;1;33;5061;685556.126;7459286.518
1;4;2;3077;525;564;1573665;1638923;1606294;2600;920;44;1;250;7880;686521.3639;7459426.649
1;4;3;3077;525;564;1573665;1638923;1606294;2600;509;41;1;250;3440;686521.3639;7459426.649
1;3;0.01;383;235;692;1308645;1250649;1279647;2100;445;41;1;85;5059;685470.3;7456854.38
1;3;0.01;2366;495;312;1472861;1154785;1313823;2300;445;40;1;95;4711;685873.01;7458929.77
1;2;1;2784;262;659;1038910;1146214;1092562;2350;425;42;1;72;4722;686502.27;7459105.03
1;1;0.01;2638;293;520;1124331;1096084;1110208;2100;360;40;1;50;3400;686332.41;7459030.12
1;3;1;3076;442;654;1133834;1245370;1189602;2200;862;44;1;93;12688;686609.0801;7459379.51
1;4;1;2554;476;271;1472861;1211386;1342124;2300;554;42;1;235;3830;686060.42;7459061.61
0;0.01;0.01;530;541;145;1056413;1060783;1058598;800;792;43;1;22;13636;685054.6132;7457209.491
0;0.01;0.01;530;541;145;1056413;1060783;1058598;800;792;43;1;22;18182;685054.6132;7457209.491
1;1;0.01;530;541;145;1056413;1060783;1058598;800;445;41;1;31;4516;685054.6132;7457209.491
1;0.01;0.01;530;541;145;1056413;1060783;1058598;800;509;41;1;23;10000;685054.6132;7457209.491
1;0.01;0.01;530;541;145;1056413;1060783;1058598;800;484;41;1;29;5655;685054.6132;7457209.491
0;0.01;0.01;530;541;145;1056413;1060783;1058598;800;573;41;1;20;13000;685054.6132;7457209.491
0;1;0.01;530;541;145;1056413;1060783;1058598;800;800;43;1;20;17500;685054.6132;7457209.491
1;3;0.01;1392;315;391;1221509;1174729;1198119;2500;509;41;1;109;5963;685447.62;7458038.12
1;2;0.01;1623;402;340;1124331;1370600;1247466;2200;862;44;1;69;9536;685469.01;7458270.27
1;2;0.01;3427;309;321;948250;990784;969517;1850;554;40;1;64;6250;687102.09;7459484.96
0;2;1;2943;302;758;1124331;1118340;1121336;2100;573;39;1;65;7477;686615.37;7459223.06
0;2;0.01;2943;302;758;1124331;1118340;1121336;2100;509;39;1;63;4921;686615.37;7459223.06
0;2;0.01;2943;302;758;1124331;1118340;1121336;2100;918;42;1;66;9621;686615.37;7459223.06
0;2;0.01;2943;302;758;1124331;1118340;1121336;2100;554;39;1;63;6508;686615.37;7459223.06
1;2;1;1510;292;427;1221509;442668;832089;2500;573;40;1;66;8333;685522.79;7458141
1;2;1;1510;292;427;1221509;442668;832089;2500;385;40;1;66;6061;685522.79;7458141
1;2;0.01;1383;106;400;1315094;1424355;1369725;2700;930;42;1;72;11806;685644.85;7457965.88
1;3;0.01;2090;456;528;1369604;1337596;1353600;2600;405;40;1;120;4814;685698.0401;7458694.84
0;2;0.01;2071;455;530;1369604;1337596;1353600;2600;920;44;1;61;10492;685685.2;7458678.03
0;2;0.01;2071;455;530;1369604;1337596;1353600;2600;792;43;1;61;8525;685685.2;7458678.03
0;3;1;2420;936;121;1395924;1001269;1198597;1550;425;42;1;194;3041;685407.2401;7459087.98
0;4;0.01;1371;172;376;1083455;1051056;1067256;2200;425;62;1;155;3329;685577.77;7457978.52
1;2;0.01;1283;389;261;1124331;1423709;1274020;2200;525;60;1;68;4412;685331.68;7457950.86
0;2;0.01;1631;552;184;1496791;988656;1242724;2500;930;45;1;75;9333;685316.4;7458304.25
0;2;0.01;1902;409;521;1124331;759432;941882;2200;940;33;1;80;9375;685619.66;7458520.87
1;0.01;0.01;3448;165;204;807780;893007;850394;2200;405;40;2;28;4643;687253.7199;7459398.05
1;0.01;0.01;3448;165;204;807780;893007;850394;2200;509;40;2;29;4483;687253.7199;7459398.05
1;0.01;0.01;3448;165;204;807780;893007;850394;2200;445;40;2;29;4023;687253.7199;7459398.05
1;2;0.01;773;307;97;1159555;1242156;1200856;990;445;42;1;72;3986;685287.37;7457440.23
1;2;0.01;773;307;97;1159555;1242156;1200856;990;800;44;1;72;6944;685287.37;7457440.23
1;2;0.01;2611;770;35;625727;463688;544708;1200;792;44;1;54;9574;685777.17;7459212.4
1;3;0.01;2741;421;448;1582780;1627687;1605234;2450;405;49;1;200;2250;686297.95;7459162.16
1;3;1;2180;582;405;1472861;2053609;1763235;2300;525;42;1;98;5102;685628.7731;7458805.661
1;2;1;2192;84;682;1447740;1755478;1601609;2700;825;45;1;60;14500;686146.83;7458624.21
1;4;2;1919;470;486;1369604;1411642;1390623;2600;573;42;1;292;5171;685566.3316;7458552.459
1;1;0.01;661;159;284;1140573;863778;1002176;2450;360;42;1;46;3913;685432.3525;7457269.921
1;1;0.01;661;159;284;1140573;863778;1002176;2450;525;42;1;46;8696;685432.3525;7457269.921
1;2;0.01;3264;223;442;1031529;961305;996417;2200;385;39;1;80;5375;687011.69;7459349.26
0;1;0.01;2722;1090;64;815986;743784;779885;1600;801;41;1;36;10556;685485.01;7459381.98
0;2;0.01;1090;242;92;969501;954249;961875;2400;509;39;1;94;4149;685416.4;7457735.01
0;3;1;2702;452;382;1472861;1924535;1698698;2300;801;41;1;130;11538;686228.4401;7459151.05
0;3;0.01;1703;249;529;1207360;1204380;1205870;2500;862;42;1;111;10180;685662.39;7458300.45
1;3;0.01;2622;702;45;937269;1061010;999140;880;385;38;1;91;3407;685870.9;7459198.12
1;3;0.01;2532;369;384;1194735;1092112;1143424;2500;792;41;1;118;9746;686154.03;7458997.79
1;3;0.01;2532;369;384;1194735;1092112;1143424;2500;567;39;1;118;4449;686154.03;7458997.79
1;2;1;2901;384;635;1765854;1765854;1765854;2300;360;38;1;140;3000;686493.02;7459243.6
1;3;1;2901;384;635;1765854;1765854;1765854;2300;864;41;1;140;6607;686493.02;7459243.6
0;1;0.01;2866;472;510;1915512;1819723;1867618;2450;800;39;1;50;8600;686367.3201;7459268.01
1;3;1;1305;500;256;1782313;1778976;1780645;2800;842;41;1;180;10389;685225.68;7457985.43
1;1;0.01;2749;1126;63;815986;722599;769293;1600;830;33;1;59;8475;685464.5201;7459412.04
0;2;0.01;2749;1126;63;815986;722599;769293;1600;842;33;1;78;6410;685464.5201;7459412.04
0;0.01;0.01;3553;387;255;807780;891462;849621;2200;567;38;1;23;6087;687158.39;7459598.65
1;0.01;0.01;3553;387;255;807780;891462;849621;2200;792;40;2;21;6190;687158.39;7459598.65
0;0.01;0.01;3553;387;255;807780;891462;849621;2200;425;38;1;30;6000;687158.39;7459598.65
1;2;0.01;1581;92;600;1447740;762324;1105032;2700;842;71;1;68;9559;685749.5;7458136.72
1;3;0.01;2383;436;333;1502287;1442134;1472211;2350;360;38;1;128;3516;685949.05;7458920.83
0;2;0.01;2833;390;565;1915512;1555043;1735278;2500;864;41;1;62;11532;686420.62;7459204.28
0;2;0.01;2833;390;565;1915512;1555043;1735278;2500;525;38;1;62;5242;686420.62;7459204.28
1;3;1;2833;390;565;1915512;1555043;1735278;2500;573;38;1;83;8133;686420.62;7459204.28
1;1;0.01;2544;611;141;986211;1128088;1057150;2100;509;38;1;24;8958;685901.58;7459107.56
0;1;0.01;2544;611;141;986211;1128088;1057150;2100;385;38;1;26;8462;685901.58;7459107.56
0;1;0.01;2544;611;141;986211;1128088;1057150;2100;567;38;1;28;6786;685901.58;7459107.56
1;2;0.01;2643;899;57;986211;960323;973267;2100;595;37;1;65;6462;685650.06;7459274.86
1;2;1;1504;522;203;1496791;2068892;1782842;2500;830;40;1;80;10500;685286.14;7458179.76
0;2;0.01;3393;427;454;1031529;1158754;1095142;2300;792;40;1;74;9122;686949.38;7459546.04
0;1;0.01;1890;470;458;1406617;1067704;1237161;2500;567;38;1;48;8750;685548.2231;7458526.932
1;3;1;657;400;180;1215942;1110644;1163293;2350;385;36;1;110;6000;685189.3201;7457337.56
1;3;1;772;368;76;1159555;1238888;1199222;990;862;40;1;110;8091;685226.94;7457449.46
1;3;1;772;368;76;1159555;1238888;1199222;990;573;37;1;110;6455;685226.94;7457449.46
1;2;1;2625;746;24;937269;1021611;979440;780;405;38;1;98;3755;685820.99;7459215.62
1;3;1;3011;270;757;1081057;1342012;1211535;2100;385;38;1;112;4464;686715.49;7459242.13
1;3;1;2787;438;470;1472861;1620449;1546655;2300;904;41;1;115;11652;686325.0001;7459200.28
0;2;0.01;963;168;23;1083455;514940;799198;2200;573;38;1;65;6154;685453.53;7457590.1
1;2;0.01;963;168;23;1083455;514940;799198;2200;920;41;1;73;10411;685453.53;7457590.1
1;3;1;3003;297;785;1171749;713068;942409;2300;862;41;1;122;6557;686681.7201;7459253.62
1;3;1;1576;506;215;1203742;1467667;1335705;2600;830;42;1;134;10634;685335.85;7458245.78
0;3;0.01;1786;99;719;1447740;1309558;1378649;2700;405;38;1;94;6170;685852.88;7458315.33
0;2;1;3485;246;208;807780;657054;732417;2200;842;41;1;62;14516;687218.78;7459470.93
1;3;0.01;2898;144;810;1083455;1352142;1217799;2000;567;67;1;135;4630;686723.3081;7459102.814
1;4;2;2898;144;810;1083455;1352142;1217799;2000;567;67;1;126;7143;686723.3081;7459102.814
1;3;1;1497;293;426;1221509;599948;910729;2500;862;41;1;115;7652;685516.19;7458130
1;2;0.01;963;168;23;1083455;514940;799198;2200;800;40;1;67;10672;685453.53;7457590.1
1;2;0.01;1790;517;325;1369604;1121775;1245690;2600;525;40;1;77;5714;685437.47;7458446.6
1;2;1;2703;393;451;1582780;1360930;1471855;2450;573;30;1;69;4638;686292.35;7459122.94
0;3;1;2558;324;443;1124331;1886935;1505633;2100;567;37;1;175;4057;686224.56;7458994.17
0;3;0.01;659;493;136;1532655;1076640;1304648;1750;930;40;1;99;12828;685096.34;7457342.38
1;3;1;659;493;136;1532655;1076640;1304648;1750;509;37;1;99;5556;685096.34;7457342.38
1;3;2;2527;361;392;1194735;1259093;1226914;2500;445;37;1;134;5224;686159.19;7458991.03
1;3;1;1816;356;496;1406617;1458259;1432438;2500;830;33;1;85;10588;685619.3201;7458431.77
0;2;0.01;1698;407;370;1124331;1089898;1107115;2200;425;37;1;66;3788;685503.61;7458339.8
1;2;0.01;699;252;191;1308645;1199142;1253894;2100;800;32;1;74;11216;685337.93;7457350.77
1;3;1;1329;568;266;1782313;1772457;1777385;2800;801;37;1;155;10968;685163.09;7458012.58
1;2;1;1162;484;113;2068724;2135043;2101884;2450;830;42;1;84;9762;685196.41;7457843.68
1;1;1;1822;484;382;1369604;1145395;1257500;2600;800;38;1;52;12500;685490.49;7458469.47
0;1;0.01;1822;484;382;1369604;1145395;1257500;2600;930;39;1;52;13269;685490.49;7458469.47
1;3;1;2153;523;464;1395924;1229643;1312784;2300;554;36;1;100;7200;685673.17;7458766.44
0;2;1;2975;480;610;1697312;1562257;1629785;2400;509;36;1;65;6923;686467.3201;7459340.49
1;3;1;2975;480;610;1697312;1562257;1629785;2400;801;38;1;82;10976;686467.3201;7459340.49
1;1;0.01;2651;917;56;986211;1008364;997288;2100;445;36;1;54;2778;685635.45;7459285.94
1;1;0.01;2651;917;56;986211;1008364;997288;2100;864;39;1;54;8796;685635.45;7459285.94
1;2;0.01;2651;917;56;986211;1008364;997288;2100;445;36;1;90;5444;685635.45;7459285.94
0;1;0.01;2670;925;37;937269;911679;924474;780;801;38;1;49;9184;685643.18;7459303.24
1;1;0.01;2670;925;37;937269;911679;924474;780;360;36;1;56;3482;685643.18;7459303.24
1;1;0.01;2670;925;37;937269;911679;924474;780;425;36;1;50;4000;685643.18;7459303.24
0;3;1;1173;407;146;2068724;1995791;2032258;2450;567;34;1;93;5376;685278.86;7457847.53
0;3;1;665;561;69;1159555;1142993;1151274;1150;360;30;1;95;3684;685028.25;7457342.11
1;3;0.01;2190;582;406;1472861;1929223;1701042;2300;940;39;1;92;12500;685635.7523;7458813.643
1;2;1;3054;535;553;1573665;1510011;1541838;2600;405;30;1;75;4467;686487.82;7459417.69
0;3;1;2592;827;100;986211;936303;961257;2100;920;34;1;61;9918;685690.98;7459213.64
1;2;1;2592;827;100;986211;936303;961257;2100;425;31;1;65;2800;685690.98;7459213.64
1;2;1;2592;827;100;986211;936303;961257;2100;864;34;1;61;10902;685690.98;7459213.64
1;2;1;2592;827;100;986211;936303;961257;2100;445;31;1;60;4667;685690.98;7459213.64
0;2;1;2597;845;102;986211;984343;985277;2100;864;34;1;74;10676;685673.5601;7459222.34
1;2;1;2597;845;102;986211;984343;985277;2100;567;31;1;61;4590;685673.5601;7459222.34
0;0.01;0.01;3511;302;227;807780;859788;833784;2200;525;36;1;30;6667;687195.18;7459521.6
1;0.01;0.01;3511;302;227;807780;859788;833784;2200;825;39;1;30;12500;687195.18;7459521.6
1;2;1;2832;448;501;1915512;1821514;1868513;2450;930;33;1;74;15135;686358.47;7459234.12
1;2;1;2832;448;501;1915512;1821514;1868513;2450;864;33;1;82;12195;686358.47;7459234.12
1;2;1;2874;432;559;1472861;1602015;1537438;2300;360;36;1;66;5686;686416.86;7459251.74
1;2;1;1860;507;396;1369604;1401504;1385554;2600;509;30;1;93;5161;685488.61;7458508.23
1;2;1;498;269;405;1570125;1616109;1593117;2500;567;30;1;81;6790;685339.3903;7457134.863
1;3;0.01;498;269;405;1570125;1616109;1593117;2500;567;30;1;81;7593;685339.3903;7457134.863
1;2;1;498;269;405;1570125;1616109;1593117;2500;405;30;1;81;3704;685339.3903;7457134.863
1;2;0.01;2730;1099;60;815986;647215;731601;1600;525;30;1;63;3968;685481.15;7459391.22
0;3;1;2892;229;785;1688716;1606205;1647461;2200;573;35;1;93;4301;686636.94;7459150.97
1;2;1;2579;724;65;986211;1039286;1012749;2100;904;36;1;61;11967;685800.9201;7459173.22
0;2;1;2579;724;65;986211;1039286;1012749;2100;525;30;1;70;5143;685800.9201;7459173.22
1;2;1;2579;724;65;986211;1039286;1012749;2100;567;35;1;61;4918;685800.9201;7459173.22
1;3;0.01;2327;762;249;1395924;2324669;1860297;1550;940;33;1;150;10133;685537.8326;7458974.275
1;2;0.01;574;254;325;1140573;1543732;1342153;2450;525;34;1;77;6364;685342.39;7457216.27
1;2;1;574;254;325;1140573;1543732;1342153;2450;525;34;1;77;4935;685342.39;7457216.27
0;3;2;2206;456;449;1156319;1123352;1139836;2600;918;37;1;210;8929;685783.73;7458789.7
0;3;1;2227;488;423;1156319;1318037;1237178;2600;445;34;1;110;5818;685765.58;7458817.04
1;2;1;1208;575;143;2068724;2080524;2074624;2450;405;34;1;64;6328;685116.8089;7457892.23
1;5;3;3044;31;609;1524600;1168222;1346411;4100;405;34;1;430;5000;686965.3201;7459109.71
1;4;4;3044;31;609;1524600;1168222;1346411;4100;573;34;1;395;7595;686965.3201;7459109.71
1;3;1;2080;457;528;1369604;1337596;1353600;2600;405;34;1;250;4372;685690.4;7458686.59
1;3;1;1810;282;562;1406617;1300512;1353565;2500;525;33;1;128;5625;685691.01;7458404.06
0;2;1;1583;350;381;1203742;1119741;1161742;2600;930;33;1;68;13162;685501.28;7458222.04
0;2;1;1583;350;381;1203742;1119741;1161742;2600;567;33;1;66;9091;685501.28;7458222.04
1;2;1;1583;350;381;1203742;1119741;1161742;2600;484;30;1;64;8750;685501.28;7458222.04
0;3;1;1880;452;465;1406617;1106122;1256370;2500;862;33;1;138;9420;685561.27;7458513.61
1;3;2;1880;452;465;1406617;1106122;1256370;2500;509;30;1;132;4242;685561.27;7458513.61
1;3;2;1880;452;465;1406617;1106122;1256370;2500;554;30;1;132;6061;685561.27;7458513.61
1;3;1;1880;452;465;1406617;1106122;1256370;2500;830;33;1;132;10606;685561.27;7458513.61
0;3;2;1764;95;711;1447740;1514393;1481067;2700;830;34;1;127;12047;685843.74;7458295.74
0;2;1;2466;422;323;986211;534450;760331;2300;573;31;1;61;9836;686039.47;7458974.45
1;2;1;2466;422;323;986211;534450;760331;2300;484;31;1;65;3385;686039.47;7458974.45
1;2;0.01;2631;144;682;1582780;1645108;1613944;2700;904;37;1;55;7273;686471.82;7458945.7
1;1;2;2057;397;587;1124331;1432624;1278478;2200;425;31;1;59;6780;685736.26;7458648.67
1;3;1;1220;463;180;1189386;1523188;1356287;2500;792;33;1;82;10976;685237.55;7457899.47
0;2;2;1220;463;180;1189386;1523188;1356287;2500;792;33;1;76;12500;685237.55;7457899.47
1;3;1;2764;469;414;1582780;1915330;1749055;2500;554;30;1;197;5076;686269.4801;7459200.28
1;2;1;1331;273;333;1476163;1742742;1609453;2450;862;33;1;110;13000;685465.93;7457971.61
0;2;1;1090;230;91;969501;1167624;1068563;2400;918;35;1;87;13793;685428.3601;7457731.49
1;3;1;1090;230;91;969501;1167624;1068563;2400;573;32;1;113;6460;685428.3601;7457731.49
0;3;1;2530;1085;103;1395924;1746185;1571055;1550;904;35;1;88;12500;685313.86;7459206.82
1;3;1;2530;1085;103;1395924;1746185;1571055;1550;830;35;1;88;6477;685313.86;7459206.82
1;3;1;1530;558;166;1496791;2063441;1780116;2500;573;32;1;148;11014;685259.92;7458207.95
0;2;2;2558;1120;107;1395924;2020691;1708308;1550;445;29;1;73;4247;685292.64;7459236.53
1;2;2;2558;1120;107;1395924;2020691;1708308;1550;864;32;1;73;11438;685292.64;7459236.53
0;2;2;1193;330;191;1189386;1018425;1103906;2500;405;30;1;87;5747;685361.78;7457853.7
0;3;2;1193;330;191;1189386;1018425;1103906;2500;862;33;1;85;12247;685361.78;7457853.7
0;4;3;944;40;155;1524600;1370221;1447411;4100;425;30;1;192;4583;685568.39;7457518.61
1;4;4;944;40;155;1524600;1370221;1447411;4100;484;30;1;205;10732;685568.39;7457518.61
0;4;3;944;40;155;1524600;1370221;1447411;4100;509;30;1;192;5208;685568.39;7457518.61
1;3;1;1800;75;750;1447740;1148256;1297998;2700;904;33;1;130;10769;685884.3;7458317.01
0;3;1;2821;560;371;1915512;2051756;1983634;2450;405;31;1;95;5474;686226.7843;7459281.416
0;3;1;2821;560;371;1915512;2051756;1983634;2450;360;31;1;95;2842;686226.7843;7459281.416
1;2;1;2617;420;361;1357174;1601634;1479404;2500;385;30;1;105;4762;686179.89;7459079.95
1;1;1;2450;336;408;1124331;1250203;1187267;2100;825;34;3;49;10829;686115.43;7458925.96
0;1;1;2450;336;408;1124331;1250203;1187267;2100;918;34;3;48;11458;686115.43;7458925.96
1;2;1;2450;336;408;1124331;1250203;1187267;2100;405;31;3;59;6441;686115.43;7458925.96
0;2;0.01;2450;336;408;1124331;1250203;1187267;2100;918;34;3;49;17551;686115.43;7458925.96
0;1;1;2450;336;408;1124331;1250203;1187267;2100;509;31;3;48;8333;686115.43;7458925.96
0;1;1;2450;336;408;1124331;1250203;1187267;2100;930;34;3;48;14167;686115.43;7458925.96
0;3;1;2633;1242;36;1395924;1992516;1694220;1550;930;33;1;86;9651;685201.17;7459316.45
1;3;1;2633;1242;36;1395924;1992516;1694220;1550;920;33;1;86;10349;685201.17;7459316.45
0;3;1;2633;1242;36;1395924;1992516;1694220;1550;800;32;1;86;9012;685201.17;7459316.45
1;3;2;2633;1242;36;1395924;1992516;1694220;1550;800;32;1;86;8721;685201.17;7459316.45
0;3;1;2633;1242;36;1395924;1992516;1694220;1550;445;30;1;86;4651;685201.17;7459316.45
0;3;2;2633;1242;36;1395924;1992516;1694220;1550;830;33;1;86;10116;685201.17;7459316.45
0;3;1;2633;1242;36;1395924;1992516;1694220;1550;360;30;1;86;3488;685201.17;7459316.45
0;3;2;2633;1242;36;1395924;1992516;1694220;1550;800;32;1;86;8023;685201.17;7459316.45
0;3;2;2633;1242;36;1395924;1992516;1694220;1550;554;30;1;86;4884;685201.17;7459316.45
1;4;3;2375;93;651;1194735;1490245;1342490;2800;525;30;1;243;6502;686289.92;7458754.63
0;2;2;2642;1080;161;1783469;1410410;1596940;2300;385;30;1;78;5256;685421.77;7459309.41
0;2;3;2642;1080;161;1783469;1410410;1596940;2300;830;33;1;78;10256;685421.77;7459309.41
0;1;1;2664;954;60;986211;983236;984724;2100;425;30;1;42;6429;685602.54;7459305.42
1;4;3;3008;545;545;1697312;1990088;1843700;2400;484;30;1;188;2926;686430.83;7459394.47
1;2;1;2573;963;184;1803724;1724790;1764257;2350;825;32;1;120;7875;685506.05;7459228.61
1;2;2;2573;963;184;1803724;1724790;1764257;2350;425;29;1;120;5000;685506.05;7459228.61
0;2;2;2370;646;277;1605382;1605382;1605382;2050;792;30;1;99;8949;685706.13;7458981.64
1;3;2;3074;577;510;1573665;1556859;1565262;2600;405;27;1;109;4862;686463.1;7459452.07
0;3;2;3074;577;510;1573665;1556859;1565262;2600;385;27;1;97;6186;686463.1;7459452.07
0;4;2;3074;577;510;1573665;1556859;1565262;2600;573;27;1;97;8041;686463.1;7459452.07
0;3;2;3074;577;510;1573665;1556859;1565262;2600;525;27;1;100;7700;686463.1;7459452.07
0;2;1;3074;577;510;1573665;1556859;1565262;2600;573;26;1;77;8636;686463.1;7459452.07
0;2;2;3074;577;510;1573665;1556859;1565262;2600;830;29;1;77;15584;686463.1;7459452.07
0;2;2;3074;577;510;1573665;1556859;1565262;2600;862;29;1;77;13442;686463.1;7459452.07
0;2;2;3074;577;510;1573665;1556859;1565262;2600;509;26;1;84;7143;686463.1;7459452.07
0;2;2;3074;577;510;1573665;1556859;1565262;2600;940;29;1;84;13333;686463.1;7459452.07
0;2;2;3074;577;510;1573665;1556859;1565262;2600;862;29;1;84;13631;686463.1;7459452.07
0;1;0.01;3543;369;262;807780;773610;790695;2200;484;29;1;36;3889;687165.1601;7459581.63
1;1;2;3395;384;428;1124331;863986;994159;1950;425;26;1;63;6984;686994.51;7459519.69
0;1;1;3395;384;428;1124331;863986;994159;1950;573;26;1;58;4138;686994.51;7459519.69
1;1;1;2931;609;441;1915512;1515929;1715721;2450;825;29;1;85;10000;686283.77;7459377.22
0;2;2;2598;658;87;937269;1135197;1036233;880;801;27;1;80;6875;685898.46;7459164.49
0;2;2;2598;658;87;937269;1135197;1036233;880;525;25;1;80;6250;685898.46;7459164.49
0;2;2;2598;658;87;937269;1135197;1036233;880;573;25;1;80;6125;685898.46;7459164.49
1;3;2;459;283;444;1570125;1517301;1543713;2500;920;29;1;143;13636;685334.6963;7457093.667
1;4;3;765;184;158;1215942;1270336;1243139;2450;792;27;1;182;6593;685407.12;7457395.9
1;4;1;745;436;92;1159555;974669;1067112;990;484;27;1;202;2624;685156.37;7457428.26
0;1;0.01;2616;984;140;1165764;1204317;1185041;2150;525;23;3;53;4717;685520.33;7459270.4
0;1;0.01;2616;984;140;1165764;1204317;1185041;2150;830;26;3;50;9800;685520.33;7459270.4
1;1;0.01;2616;984;140;1165764;1204317;1185041;2150;554;23;3;47;4255;685520.33;7459270.4
1;3;2;1266;501;215;1782313;1865615;1823964;2800;573;25;1;167;6527;685211.7;7457946.73
1;1;0.01;1912;51;846;1395924;1745964;1570944;2700;385;24;3;60;7167;685977.5283;7458395.904
1;1;0.01;1912;51;846;1395924;1745964;1570944;2700;484;24;3;60;7500;685977.5283;7458395.904
1;1;0.01;1912;51;846;1395924;1745964;1570944;2700;862;27;3;65;12308;685977.5283;7458395.904
1;2;2;2823;183;775;1688716;1646715;1667716;2200;864;28;1;81;11111;686615.8001;7459082.74
1;2;2;2823;183;775;1688716;1646715;1667716;2200;930;28;1;89;12360;686615.8001;7459082.74
1;1;0.01;1558;370;355;1203742;1065077;1134410;2600;801;26;3;53;13868;685469.14;7458204.3
0;1;0.01;3611;495;237;807780;1225998;1016889;2200;405;21;3;68;2941;687115.82;7459698.14
0;2;0.01;3611;495;237;807780;1225998;1016889;2200;830;23;3;55;10818;687115.82;7459698.14
1;2;1;3611;495;237;807780;1225998;1016889;2200;385;21;3;73;2466;687115.82;7459698.14
1;1;0.01;3611;495;237;807780;1225998;1016889;2200;405;21;3;56;3214;687115.82;7459698.14
1;1;0.01;3611;495;237;807780;1225998;1016889;2200;567;21;3;56;4464;687115.82;7459698.14
1;2;1;3611;495;237;807780;1225998;1016889;2200;445;21;3;72;3056;687115.82;7459698.14
1;1;0.01;3611;495;237;807780;1225998;1016889;2200;862;24;3;55;7273;687115.82;7459698.14
0;2;1;3611;495;237;807780;1225998;1016889;2200;484;20;3;72;3472;687115.82;7459698.14
0;2;0.01;3611;495;237;807780;1225998;1016889;2200;567;21;3;74;4054;687115.82;7459698.14
1;1;0.01;3611;495;237;807780;1225998;1016889;2200;405;21;3;55;4091;687115.82;7459698.14
1;1;1;3611;495;237;807780;1225998;1016889;2200;525;21;3;56;5625;687115.82;7459698.14
1;2;0.01;3611;495;237;807780;1225998;1016889;2200;385;21;3;74;3784;687115.82;7459698.14
1;2;0.01;3611;495;237;807780;1225998;1016889;2200;864;24;3;74;10811;687115.82;7459698.14
1;2;0.01;3611;495;237;807780;1225998;1016889;2200;792;23;3;74;12838;687115.82;7459698.14
0;2;0.01;3611;495;237;807780;1225998;1016889;2200;801;23;3;72;10417;687115.82;7459698.14
0;2;0.01;3611;495;237;807780;1225998;1016889;2200;425;20;3;74;4595;687115.82;7459698.14
0;2;0.01;3611;495;237;807780;1225998;1016889;2200;930;23;3;55;11273;687115.82;7459698.14
0;1;0.01;3611;495;237;807780;1225998;1016889;2200;573;20;3;55;6000;687115.82;7459698.14
